TransactionID,SourceAccount,DestinationAccount,Amount,Timestamp
TXN_041977,UPI_01979,UPI_02388,718.87,2025-06-25 21:19:41
TXN_041978,UPI_02885,UPI_05871,4007.9,2025-06-25 21:21:26
TXN_041979,UPI_03337,UPI_04143,4212.93,2025-06-25 21:23:03
TXN_041980,UPI_08071,UPI_03285,6625.9,2025-06-25 21:24:10
TXN_041981,UPI_09394,UPI_02176,1263.32,2025-06-25 21:24:34
TXN_041982,UPI_09351,UPI_09063,4141.84,2025-06-25 21:25:05
TXN_041983,UPI_01388,UPI_03405,7151.33,2025-06-25 21:25:20
TXN_041984,UPI_06276,UPI_07900,7485.49,2025-06-25 21:25:49
TXN_041985,UPI_06306,UPI_05916,9825.05,2025-06-25 21:25:50
TXN_041986,UPI_01108,UPI_00188,342.9,2025-06-25 21:30:47
TXN_041987,UPI_01072,UPI_03302,2740.5,2025-06-25 21:30:49
TXN_041988,UPI_02206,UPI_08408,1416.37,2025-06-25 21:30:53
TXN_041989,UPI_08706,UPI_06160,1313.64,2025-06-25 21:37:00
TXN_041990,UPI_06250,UPI_01977,2866.78,2025-06-25 21:37:07
TXN_041991,UPI_02437,UPI_05835,5223.05,2025-06-25 21:37:13
TXN_041992,UPI_06650,UPI_00806,8088.35,2025-06-25 21:37:23
TXN_041993,UPI_03433,UPI_05449,479.05,2025-06-25 21:40:04
TXN_041994,UPI_05042,UPI_05588,542.03,2025-06-25 21:41:54
TXN_041995,UPI_05000,UPI_02198,928.66,2025-06-25 21:42:45
TXN_041996,UPI_05406,UPI_05193,833.75,2025-06-25 21:43:08
TXN_041997,UPI_02940,UPI_08426,541.73,2025-06-25 21:43:52
TXN_041998,UPI_01891,UPI_05262,670.77,2025-06-25 21:44:50
TXN_041999,UPI_08841,UPI_04807,50000.0,2025-06-25 21:45:02
TXN_042000,UPI_06435,UPI_01935,669.62,2025-06-25 21:45:58
TXN_042001,UPI_00382,UPI_07294,1253.9,2025-06-25 21:47:33
TXN_042002,UPI_03855,UPI_07674,2148.91,2025-06-25 21:47:34
TXN_042003,UPI_05189,UPI_09692,5183.68,2025-06-25 21:47:38
TXN_042004,UPI_06463,UPI_01254,3337.34,2025-06-25 21:52:10
TXN_042005,UPI_03002,UPI_02446,1026.43,2025-06-25 21:52:38
TXN_042006,UPI_02996,UPI_08334,1800.26,2025-06-25 21:52:44
TXN_042007,UPI_07788,UPI_04777,1732.13,2025-06-25 21:55:01
TXN_042008,UPI_05211,UPI_00111,109.51,2025-06-25 21:55:20
TXN_042009,UPI_08318,UPI_06643,12564.56,2025-06-25 21:56:32
TXN_042010,UPI_09823,UPI_00492,394.59,2025-06-25 21:57:16
TXN_042011,UPI_06790,UPI_09444,5968.82,2025-06-25 21:59:34
TXN_042012,UPI_04346,UPI_07180,616.77,2025-06-25 22:01:52
TXN_042013,UPI_02406,UPI_05209,622.15,2025-06-25 22:02:18
TXN_042014,UPI_02409,UPI_00314,290.18,2025-06-25 22:03:51
TXN_042015,UPI_04300,UPI_02961,4098.73,2025-06-25 22:04:02
TXN_042016,UPI_00040,UPI_05510,766.38,2025-06-25 22:04:18
TXN_042017,UPI_01652,UPI_07053,1316.59,2025-06-25 22:05:32
TXN_042018,UPI_02753,UPI_04697,1513.84,2025-06-25 22:06:19
TXN_042019,UPI_06758,UPI_06060,34744.9,2025-06-25 22:06:53
TXN_042020,UPI_04757,UPI_06629,9153.17,2025-06-25 22:08:48
TXN_042021,UPI_03542,UPI_05509,15965.97,2025-06-25 22:09:03
TXN_042022,UPI_01241,UPI_02306,3905.34,2025-06-25 22:09:54
TXN_042023,UPI_07882,UPI_09236,6633.82,2025-06-25 22:10:31
TXN_042024,UPI_01614,UPI_00495,1576.47,2025-06-25 22:10:57
TXN_042025,UPI_02149,UPI_02014,2300.36,2025-06-25 22:11:22
TXN_042026,UPI_06008,UPI_05632,2894.49,2025-06-25 22:13:12
TXN_042027,UPI_01796,UPI_01802,1902.05,2025-06-25 22:13:26
TXN_042028,UPI_03213,UPI_03112,636.26,2025-06-25 22:13:40
TXN_042029,UPI_06666,UPI_07370,1870.39,2025-06-25 22:14:30
TXN_042030,UPI_06165,UPI_08120,1529.16,2025-06-25 22:15:06
TXN_042031,UPI_08976,UPI_04951,1738.33,2025-06-25 22:17:23
TXN_042032,UPI_04063,UPI_00427,1438.4,2025-06-25 22:17:52
TXN_042033,UPI_08541,UPI_07518,2124.63,2025-06-25 22:17:54
TXN_042034,UPI_06924,UPI_08622,5327.98,2025-06-25 22:19:47
TXN_042035,UPI_09945,UPI_00671,764.68,2025-06-25 22:20:13
TXN_042036,UPI_04399,UPI_06955,3925.62,2025-06-25 22:20:30
TXN_042037,UPI_03762,UPI_02482,1429.39,2025-06-25 22:21:29
TXN_042038,UPI_00853,UPI_04817,4499.39,2025-06-25 22:22:35
TXN_042039,UPI_05770,UPI_05661,211.2,2025-06-25 22:23:36
TXN_042040,UPI_09068,UPI_01889,5032.6,2025-06-25 22:23:51
TXN_042041,UPI_02625,UPI_04505,4243.63,2025-06-25 22:25:04
TXN_042042,UPI_07766,UPI_02505,542.57,2025-06-25 22:26:21
TXN_042043,UPI_06586,UPI_08036,466.22,2025-06-25 22:26:45
TXN_042044,UPI_06481,UPI_06745,3440.6,2025-06-25 22:26:45
TXN_042045,UPI_00055,UPI_07838,1758.9,2025-06-25 22:27:33
TXN_042046,UPI_03059,UPI_08472,955.56,2025-06-25 22:31:31
TXN_042047,UPI_04221,UPI_04008,2279.46,2025-06-25 22:31:36
TXN_042048,UPI_03493,UPI_04019,741.88,2025-06-25 22:31:55
TXN_042049,UPI_06771,UPI_02992,479.28,2025-06-25 22:33:48
TXN_042050,UPI_03831,UPI_08028,1736.88,2025-06-25 22:36:02
TXN_042051,UPI_04768,UPI_06743,253.21,2025-06-25 22:36:18
TXN_042052,UPI_03768,UPI_03193,11890.33,2025-06-25 22:36:55
TXN_042053,UPI_08383,UPI_05561,11433.31,2025-06-25 22:40:09
TXN_042054,UPI_06151,UPI_03090,3177.04,2025-06-25 22:40:17
TXN_042055,UPI_00303,UPI_04174,3823.38,2025-06-25 22:40:37
TXN_042056,UPI_05989,UPI_02738,2167.46,2025-06-25 22:40:42
TXN_042057,UPI_09749,UPI_02582,178.03,2025-06-25 22:41:40
TXN_042058,UPI_05347,UPI_05412,2631.18,2025-06-25 22:42:18
TXN_042059,UPI_06129,UPI_02266,398.35,2025-06-25 22:43:02
TXN_042060,UPI_07015,UPI_07268,10414.11,2025-06-25 22:43:05
TXN_042061,UPI_04696,UPI_08202,9813.06,2025-06-25 22:44:43
TXN_042062,UPI_01904,UPI_01597,1180.77,2025-06-25 22:46:28
TXN_042063,UPI_06348,UPI_07966,1432.63,2025-06-25 22:47:04
TXN_042064,UPI_00341,UPI_04975,1174.16,2025-06-25 22:47:28
TXN_042065,UPI_05146,UPI_08962,14415.44,2025-06-25 22:47:42
TXN_042066,UPI_02389,UPI_05323,9339.0,2025-06-25 22:48:04
TXN_042067,UPI_00030,UPI_09106,534.77,2025-06-25 22:50:33
TXN_042068,UPI_00123,UPI_01470,701.43,2025-06-25 22:50:51
TXN_042069,UPI_00955,UPI_07208,3195.3,2025-06-25 22:50:52
TXN_042070,UPI_05455,UPI_01629,865.64,2025-06-25 22:51:39
TXN_042071,UPI_07117,UPI_07436,622.14,2025-06-25 22:52:15
TXN_042072,UPI_08876,UPI_08314,942.55,2025-06-25 22:54:11
TXN_042073,UPI_00746,UPI_00244,1296.48,2025-06-25 22:56:29
TXN_042074,UPI_05730,UPI_09800,1974.8,2025-06-25 22:57:26
TXN_042075,UPI_06742,UPI_08696,1250.57,2025-06-25 22:57:34
TXN_042076,UPI_08201,UPI_04112,40329.13,2025-06-25 22:58:39
TXN_042077,UPI_02785,UPI_00531,3933.17,2025-06-25 22:58:39
TXN_042078,UPI_03740,UPI_04355,50000.0,2025-06-25 22:59:14
TXN_042079,UPI_08295,UPI_08186,806.35,2025-06-25 23:00:14
TXN_042080,UPI_07856,UPI_02420,115.67,2025-06-25 23:00:36
TXN_042081,UPI_08454,UPI_06887,5821.11,2025-06-25 23:03:01
TXN_042082,UPI_09898,UPI_06661,539.8,2025-06-25 23:04:53
TXN_042083,UPI_07182,UPI_00953,3836.81,2025-06-25 23:05:13
TXN_042084,UPI_05151,UPI_03379,2778.72,2025-06-25 23:07:22
TXN_042085,UPI_05887,UPI_04163,273.44,2025-06-25 23:07:36
TXN_042086,UPI_00790,UPI_02738,9500.56,2025-06-25 23:07:42
TXN_042087,UPI_08179,UPI_05595,3547.23,2025-06-25 23:10:06
TXN_042088,UPI_08705,UPI_00185,7228.26,2025-06-25 23:10:47
TXN_042089,UPI_03318,UPI_08486,5265.29,2025-06-25 23:11:46
TXN_042090,UPI_01184,UPI_02810,1317.99,2025-06-25 23:13:16
TXN_042091,UPI_00881,UPI_06606,261.95,2025-06-25 23:13:47
TXN_042092,UPI_03413,UPI_05711,492.55,2025-06-25 23:14:17
TXN_042093,UPI_07533,UPI_06645,1101.78,2025-06-25 23:14:56
TXN_042094,UPI_06839,UPI_04753,757.49,2025-06-25 23:14:57
TXN_042095,UPI_04899,UPI_06972,3579.2,2025-06-25 23:15:35
TXN_042096,UPI_04799,UPI_06127,1808.23,2025-06-25 23:17:52
TXN_042097,UPI_04875,UPI_05063,728.58,2025-06-25 23:18:05
TXN_042098,UPI_08253,UPI_05801,1535.71,2025-06-25 23:18:28
TXN_042099,UPI_08759,UPI_01458,860.54,2025-06-25 23:20:54
TXN_042100,UPI_05368,UPI_00657,410.63,2025-06-25 23:21:42
TXN_042101,UPI_06629,UPI_02504,1109.62,2025-06-25 23:22:11
TXN_042102,UPI_03066,UPI_06178,14175.31,2025-06-25 23:22:30
TXN_042103,UPI_02191,UPI_02614,867.35,2025-06-25 23:24:13
TXN_042104,UPI_08736,UPI_03779,1427.04,2025-06-25 23:30:31
TXN_042105,UPI_01091,UPI_09760,45051.96,2025-06-25 23:32:02
TXN_042106,UPI_09258,UPI_02474,139.98,2025-06-25 23:32:43
TXN_042107,UPI_08123,UPI_00572,4089.52,2025-06-25 23:33:15
TXN_042108,UPI_00262,UPI_00566,2545.52,2025-06-25 23:33:56
TXN_042109,UPI_09381,UPI_01115,2768.45,2025-06-25 23:34:20
TXN_042110,UPI_05899,UPI_06854,2724.88,2025-06-25 23:35:16
TXN_042111,UPI_03422,UPI_03704,9265.32,2025-06-25 23:35:36
TXN_042112,UPI_06399,UPI_07031,161.37,2025-06-25 23:36:00
TXN_042113,UPI_03473,UPI_05473,2073.05,2025-06-25 23:38:44
TXN_042114,UPI_02124,UPI_04121,17950.67,2025-06-25 23:38:55
TXN_042115,UPI_03421,UPI_04515,3024.17,2025-06-25 23:41:11
TXN_042116,UPI_07769,UPI_04674,1276.63,2025-06-25 23:41:44
TXN_042117,UPI_04000,UPI_08973,1491.76,2025-06-25 23:42:05
TXN_042118,UPI_08092,UPI_00616,3580.6,2025-06-25 23:44:02
TXN_042119,UPI_03463,UPI_06898,2163.25,2025-06-25 23:44:15
TXN_042120,UPI_04487,UPI_02054,10900.21,2025-06-25 23:45:59
TXN_042121,UPI_04236,UPI_05307,157.91,2025-06-25 23:50:26
TXN_042122,UPI_00509,UPI_01269,26193.16,2025-06-25 23:50:30
TXN_042123,UPI_05593,UPI_01333,11609.32,2025-06-25 23:50:48
TXN_042124,UPI_02826,UPI_06152,4192.55,2025-06-25 23:50:58
TXN_042125,UPI_08973,UPI_00259,1332.55,2025-06-25 23:51:45
TXN_042126,UPI_06526,UPI_00636,663.24,2025-06-25 23:52:53
TXN_042127,UPI_09253,UPI_02469,1056.37,2025-06-25 23:52:57
TXN_042128,UPI_01146,UPI_01789,1358.82,2025-06-25 23:53:01
TXN_042129,UPI_08566,UPI_08999,4755.18,2025-06-25 23:54:24
TXN_042130,UPI_00914,UPI_05117,1716.23,2025-06-25 23:55:42
TXN_042131,UPI_01041,UPI_05758,6298.24,2025-06-25 23:55:57
TXN_042132,UPI_05937,UPI_09469,2499.47,2025-06-25 23:57:50
TXN_042133,UPI_01484,UPI_03649,920.18,2025-06-25 23:58:30
TXN_042134,UPI_09514,UPI_06453,805.21,2025-06-25 23:58:35
TXN_042135,UPI_09231,UPI_05664,1347.1,2025-06-25 23:59:31
TXN_042136,UPI_02781,UPI_04547,3148.43,2025-06-26 00:00:52
TXN_042137,UPI_07630,UPI_07879,8223.47,2025-06-26 00:01:03
TXN_042138,UPI_03117,UPI_00723,284.5,2025-06-26 00:01:47
TXN_042139,UPI_04916,UPI_05501,1494.61,2025-06-26 00:02:26
TXN_042140,UPI_07407,UPI_06474,5253.73,2025-06-26 00:02:33
TXN_042141,UPI_06150,UPI_07657,894.24,2025-06-26 00:03:33
TXN_042142,UPI_00495,UPI_01154,520.37,2025-06-26 00:05:19
TXN_042143,UPI_03834,UPI_05312,3205.15,2025-06-26 00:06:21
TXN_042144,UPI_01698,UPI_06700,977.84,2025-06-26 00:06:22
TXN_042145,UPI_02729,UPI_06311,3504.12,2025-06-26 00:06:27
TXN_042146,UPI_03601,UPI_05214,3393.83,2025-06-26 00:07:56
TXN_042147,UPI_01063,UPI_09720,716.85,2025-06-26 00:08:05
TXN_042148,UPI_09350,UPI_09497,475.11,2025-06-26 00:09:40
TXN_042149,UPI_04745,UPI_06388,768.78,2025-06-26 00:10:38
TXN_042150,UPI_02548,UPI_05860,1280.25,2025-06-26 00:10:53
TXN_042151,UPI_05149,UPI_08379,21411.36,2025-06-26 00:13:16
TXN_042152,UPI_07848,UPI_04617,1662.21,2025-06-26 00:13:29
TXN_042153,UPI_05335,UPI_01257,1051.96,2025-06-26 00:13:42
TXN_042154,UPI_02182,UPI_06620,4687.76,2025-06-26 00:14:03
TXN_042155,UPI_04310,UPI_04929,1009.96,2025-06-26 00:14:48
TXN_042156,UPI_06321,UPI_08787,1408.77,2025-06-26 00:15:01
TXN_042157,UPI_07238,UPI_03339,1006.52,2025-06-26 00:16:07
TXN_042158,UPI_02182,UPI_09300,237.3,2025-06-26 00:16:38
TXN_042159,UPI_07018,UPI_06747,6777.58,2025-06-26 00:16:47
TXN_042160,UPI_08658,UPI_07989,1734.96,2025-06-26 00:17:01
TXN_042161,UPI_08165,UPI_00219,12759.86,2025-06-26 00:17:42
TXN_042162,UPI_01570,UPI_00939,2074.62,2025-06-26 00:17:43
TXN_042163,UPI_03171,UPI_00833,3296.67,2025-06-26 00:18:00
TXN_042164,UPI_02583,UPI_04876,2481.65,2025-06-26 00:18:25
TXN_042165,UPI_05087,UPI_06879,293.17,2025-06-26 00:19:14
TXN_042166,UPI_06993,UPI_05971,1081.66,2025-06-26 00:20:05
TXN_042167,UPI_07771,UPI_03968,3417.97,2025-06-26 00:20:53
TXN_042168,UPI_02512,UPI_05550,3566.8,2025-06-26 00:23:20
TXN_042169,UPI_01587,UPI_02396,2672.14,2025-06-26 00:23:25
TXN_042170,UPI_04463,UPI_07270,4579.59,2025-06-26 00:24:07
TXN_042171,UPI_05386,UPI_00422,1425.73,2025-06-26 00:25:25
TXN_042172,UPI_07006,UPI_02117,5537.31,2025-06-26 00:25:58
TXN_042173,UPI_03027,UPI_03520,1378.22,2025-06-26 00:31:13
TXN_042174,UPI_02313,UPI_08730,1089.84,2025-06-26 00:32:08
TXN_042175,UPI_00638,UPI_04038,5222.76,2025-06-26 00:32:20
TXN_042176,UPI_07150,UPI_02944,2629.42,2025-06-26 00:32:32
TXN_042177,UPI_08677,UPI_02162,957.65,2025-06-26 00:32:45
TXN_042178,UPI_03378,UPI_08739,285.45,2025-06-26 00:32:45
TXN_042179,UPI_01659,UPI_02374,5157.68,2025-06-26 00:33:59
TXN_042180,UPI_06445,UPI_04592,459.96,2025-06-26 00:35:19
TXN_042181,UPI_00060,UPI_04615,3079.96,2025-06-26 00:36:40
TXN_042182,UPI_03612,UPI_01513,1534.32,2025-06-26 00:42:53
TXN_042183,UPI_08483,UPI_09170,675.14,2025-06-26 00:43:01
TXN_042184,UPI_00404,UPI_08288,3770.64,2025-06-26 00:43:53
TXN_042185,UPI_02733,UPI_00598,481.79,2025-06-26 00:44:09
TXN_042186,UPI_06205,UPI_06481,1764.33,2025-06-26 00:49:12
TXN_042187,UPI_06995,UPI_06484,13203.39,2025-06-26 00:50:03
TXN_042188,UPI_07055,UPI_05708,1233.31,2025-06-26 00:50:11
TXN_042189,UPI_07323,UPI_09373,6344.26,2025-06-26 00:50:23
TXN_042190,UPI_01336,UPI_05403,614.87,2025-06-26 00:51:30
TXN_042191,UPI_05270,UPI_04632,1249.44,2025-06-26 00:52:53
TXN_042192,UPI_01914,UPI_07852,24746.69,2025-06-26 00:53:02
TXN_042193,UPI_00620,UPI_00051,2253.05,2025-06-26 00:55:34
TXN_042194,UPI_06236,UPI_09547,172.83,2025-06-26 00:57:11
TXN_042195,UPI_00973,UPI_02120,4750.4,2025-06-26 00:58:20
TXN_042196,UPI_02874,UPI_08700,735.08,2025-06-26 00:58:29
TXN_042197,UPI_03949,UPI_06983,3522.58,2025-06-26 00:58:50
TXN_042198,UPI_03687,UPI_06817,16468.86,2025-06-26 01:00:37
TXN_042199,UPI_05178,UPI_01709,1607.1,2025-06-26 01:03:15
TXN_042200,UPI_08216,UPI_08658,7084.43,2025-06-26 01:03:50
TXN_042201,UPI_03806,UPI_06488,458.82,2025-06-26 01:04:33
TXN_042202,UPI_04222,UPI_09666,3011.09,2025-06-26 01:05:04
TXN_042203,UPI_01732,UPI_09379,10593.2,2025-06-26 01:05:20
TXN_042204,UPI_07394,UPI_00331,476.74,2025-06-26 01:05:56
TXN_042205,UPI_04238,UPI_01731,1087.83,2025-06-26 01:06:19
TXN_042206,UPI_00975,UPI_05977,2888.22,2025-06-26 01:07:05
TXN_042207,UPI_04961,UPI_05708,562.13,2025-06-26 01:08:40
TXN_042208,UPI_04404,UPI_01498,3135.67,2025-06-26 01:09:50
TXN_042209,UPI_02632,UPI_07994,7036.38,2025-06-26 01:11:29
TXN_042210,UPI_09801,UPI_01233,260.15,2025-06-26 01:12:46
TXN_042211,UPI_01729,UPI_02053,4312.2,2025-06-26 01:12:47
TXN_042212,UPI_05630,UPI_07374,866.86,2025-06-26 01:13:08
TXN_042213,UPI_03769,UPI_01155,2283.47,2025-06-26 01:14:00
TXN_042214,UPI_01597,UPI_00574,1315.93,2025-06-26 01:14:05
TXN_042215,UPI_00294,UPI_00309,2760.61,2025-06-26 01:14:07
TXN_042216,UPI_05993,UPI_03335,912.82,2025-06-26 01:14:19
TXN_042217,UPI_09240,UPI_09793,1908.05,2025-06-26 01:16:06
TXN_042218,UPI_09813,UPI_03873,4097.92,2025-06-26 01:17:07
TXN_042219,UPI_02095,UPI_09910,659.47,2025-06-26 01:17:51
TXN_042220,UPI_08979,UPI_04374,577.54,2025-06-26 01:18:55
TXN_042221,UPI_02896,UPI_06740,1186.48,2025-06-26 01:20:52
TXN_042222,UPI_09238,UPI_09822,2501.34,2025-06-26 01:21:10
TXN_042223,UPI_01288,UPI_03287,19386.01,2025-06-26 01:22:12
TXN_042224,UPI_01813,UPI_02417,108.38,2025-06-26 01:22:29
TXN_042225,UPI_05374,UPI_09132,144.18,2025-06-26 01:23:03
TXN_042226,UPI_09887,UPI_07523,3887.71,2025-06-26 01:23:29
TXN_042227,UPI_01751,UPI_03056,3460.8,2025-06-26 01:23:42
TXN_042228,UPI_08351,UPI_00157,713.49,2025-06-26 01:24:22
TXN_042229,UPI_07830,UPI_00893,4709.29,2025-06-26 01:24:47
TXN_042230,UPI_02616,UPI_07889,15768.57,2025-06-26 01:25:05
TXN_042231,UPI_03602,UPI_00247,2625.34,2025-06-26 01:25:46
TXN_042232,UPI_03165,UPI_07122,3026.83,2025-06-26 01:26:38
TXN_042233,UPI_03013,UPI_00861,3223.69,2025-06-26 01:26:42
TXN_042234,UPI_03940,UPI_09636,8925.45,2025-06-26 01:27:32
TXN_042235,UPI_08487,UPI_07293,243.05,2025-06-26 01:29:15
TXN_042236,UPI_05575,UPI_08801,4225.22,2025-06-26 01:29:29
TXN_042237,UPI_03791,UPI_01130,7813.19,2025-06-26 01:30:30
TXN_042238,UPI_05468,UPI_05106,2496.32,2025-06-26 01:31:03
TXN_042239,UPI_00997,UPI_04060,702.57,2025-06-26 01:31:17
TXN_042240,UPI_04601,UPI_06322,221.84,2025-06-26 01:31:33
TXN_042241,UPI_06720,UPI_08665,2425.24,2025-06-26 01:31:38
TXN_042242,UPI_01274,UPI_06570,4249.15,2025-06-26 01:31:54
TXN_042243,UPI_04685,UPI_04628,4258.13,2025-06-26 01:33:22
TXN_042244,UPI_03328,UPI_00347,3348.99,2025-06-26 01:34:04
TXN_042245,UPI_05287,UPI_01716,2054.29,2025-06-26 01:34:56
TXN_042246,UPI_07446,UPI_00748,1871.21,2025-06-26 01:35:53
TXN_042247,UPI_09878,UPI_02663,6526.25,2025-06-26 01:36:09
TXN_042248,UPI_06868,UPI_03733,872.58,2025-06-26 01:36:46
TXN_042249,UPI_05571,UPI_06375,1077.56,2025-06-26 01:41:40
TXN_042250,UPI_01755,UPI_06463,12935.73,2025-06-26 01:41:47
TXN_042251,UPI_09343,UPI_00998,2533.79,2025-06-26 01:42:29
TXN_042252,UPI_08789,UPI_03011,18567.11,2025-06-26 01:42:39
TXN_042253,UPI_04898,UPI_03213,212.97,2025-06-26 01:43:09
TXN_042254,UPI_00310,UPI_03182,3445.41,2025-06-26 01:44:43
TXN_042255,UPI_08307,UPI_06695,1549.1,2025-06-26 01:47:36
TXN_042256,UPI_05163,UPI_02111,2048.69,2025-06-26 01:47:57
TXN_042257,UPI_03231,UPI_08091,2646.12,2025-06-26 01:48:14
TXN_042258,UPI_07866,UPI_00756,3237.77,2025-06-26 01:48:16
TXN_042259,UPI_09377,UPI_00949,692.19,2025-06-26 01:49:24
TXN_042260,UPI_04883,UPI_00617,4323.02,2025-06-26 01:49:56
TXN_042261,UPI_09602,UPI_00591,75.07,2025-06-26 01:50:42
TXN_042262,UPI_08308,UPI_08781,714.22,2025-06-26 01:53:06
TXN_042263,UPI_06363,UPI_06347,1306.01,2025-06-26 01:53:13
TXN_042264,UPI_07498,UPI_07305,1493.12,2025-06-26 01:53:21
TXN_042265,UPI_08528,UPI_00667,15627.3,2025-06-26 01:53:43
TXN_042266,UPI_07843,UPI_00508,21379.31,2025-06-26 01:55:05
TXN_042267,UPI_01555,UPI_01683,3518.56,2025-06-26 01:56:14
TXN_042268,UPI_07159,UPI_01320,263.2,2025-06-26 01:56:25
TXN_042269,UPI_09467,UPI_01136,2588.29,2025-06-26 01:56:30
TXN_042270,UPI_02173,UPI_06233,22642.94,2025-06-26 01:56:43
TXN_042271,UPI_09965,UPI_07750,1538.28,2025-06-26 01:56:55
TXN_042272,UPI_08060,UPI_00345,255.18,2025-06-26 01:57:13
TXN_042273,UPI_07801,UPI_00133,1481.38,2025-06-26 01:59:03
TXN_042274,UPI_07736,UPI_07329,10343.44,2025-06-26 02:00:12
TXN_042275,UPI_02404,UPI_05863,657.84,2025-06-26 02:01:01
TXN_042276,UPI_08442,UPI_06750,2893.05,2025-06-26 02:02:24
TXN_042277,UPI_06323,UPI_00805,2395.01,2025-06-26 02:05:35
TXN_042278,UPI_00938,UPI_06033,274.53,2025-06-26 02:05:41
TXN_042279,UPI_04807,UPI_07085,236.15,2025-06-26 02:05:49
TXN_042280,UPI_08935,UPI_05176,1568.6,2025-06-26 02:09:25
TXN_042281,UPI_06619,UPI_01164,760.01,2025-06-26 02:10:48
TXN_042282,UPI_08231,UPI_09338,4444.97,2025-06-26 02:10:57
TXN_042283,UPI_06555,UPI_07077,7087.25,2025-06-26 02:11:32
TXN_042284,UPI_02359,UPI_02599,3117.33,2025-06-26 02:15:34
TXN_042285,UPI_03723,UPI_08509,1037.85,2025-06-26 02:15:49
TXN_042286,UPI_01594,UPI_06055,4403.95,2025-06-26 02:15:51
TXN_042287,UPI_00125,UPI_07917,3963.23,2025-06-26 02:16:12
TXN_042288,UPI_04544,UPI_05564,1149.62,2025-06-26 02:16:36
TXN_042289,UPI_00011,UPI_05966,3623.51,2025-06-26 02:16:41
TXN_042290,UPI_06708,UPI_08130,1620.75,2025-06-26 02:16:56
TXN_042291,UPI_05356,UPI_05506,285.63,2025-06-26 02:17:37
TXN_042292,UPI_06620,UPI_07066,558.48,2025-06-26 02:17:41
TXN_042293,UPI_06714,UPI_03625,1292.14,2025-06-26 02:22:16
TXN_042294,UPI_04640,UPI_09272,1708.45,2025-06-26 02:22:26
TXN_042295,UPI_00442,UPI_01790,9626.28,2025-06-26 02:23:29
TXN_042296,UPI_04163,UPI_07257,246.44,2025-06-26 02:24:12
TXN_042297,UPI_07087,UPI_09632,816.57,2025-06-26 02:24:18
TXN_042298,UPI_00812,UPI_02566,1732.49,2025-06-26 02:24:39
TXN_042299,UPI_08981,UPI_00250,1754.29,2025-06-26 02:25:56
TXN_042300,UPI_04017,UPI_07269,252.16,2025-06-26 02:25:57
TXN_042301,UPI_08020,UPI_07315,347.49,2025-06-26 02:29:57
TXN_042302,UPI_00625,UPI_02708,1344.48,2025-06-26 02:31:12
TXN_042303,UPI_00747,UPI_01225,790.86,2025-06-26 02:31:29
TXN_042304,UPI_08366,UPI_04702,994.15,2025-06-26 02:32:00
TXN_042305,UPI_06530,UPI_08003,4027.79,2025-06-26 02:32:43
TXN_042306,UPI_04814,UPI_00435,2062.23,2025-06-26 02:33:31
TXN_042307,UPI_06691,UPI_01045,937.26,2025-06-26 02:34:23
TXN_042308,UPI_04912,UPI_09963,1232.54,2025-06-26 02:34:52
TXN_042309,UPI_03116,UPI_02690,1697.8,2025-06-26 02:35:00
TXN_042310,UPI_05151,UPI_07352,1801.85,2025-06-26 02:35:27
TXN_042311,UPI_04242,UPI_06095,8631.16,2025-06-26 02:36:41
TXN_042312,UPI_02145,UPI_09100,1232.96,2025-06-26 02:37:20
TXN_042313,UPI_01716,UPI_09585,47436.31,2025-06-26 02:39:39
TXN_042314,UPI_07320,UPI_04541,5172.31,2025-06-26 02:42:59
TXN_042315,UPI_06594,UPI_03869,727.57,2025-06-26 02:46:30
TXN_042316,UPI_00795,UPI_06838,6391.4,2025-06-26 02:46:48
TXN_042317,UPI_04360,UPI_05694,269.52,2025-06-26 02:47:48
TXN_042318,UPI_07668,UPI_06095,11044.76,2025-06-26 02:49:14
TXN_042319,UPI_05906,UPI_05357,737.54,2025-06-26 02:49:43
TXN_042320,UPI_05526,UPI_00946,1556.34,2025-06-26 02:49:56
TXN_042321,UPI_09621,UPI_07931,482.65,2025-06-26 02:50:04
TXN_042322,UPI_01009,UPI_07401,1778.52,2025-06-26 02:50:23
TXN_042323,UPI_01940,UPI_04901,9770.06,2025-06-26 02:51:14
TXN_042324,UPI_07661,UPI_06820,2100.4,2025-06-26 02:51:37
TXN_042325,UPI_09667,UPI_08667,255.31,2025-06-26 02:52:40
TXN_042326,UPI_00342,UPI_00674,1593.56,2025-06-26 02:55:59
TXN_042327,UPI_03912,UPI_02490,6693.89,2025-06-26 02:56:53
TXN_042328,UPI_06432,UPI_06861,2131.05,2025-06-26 02:57:10
TXN_042329,UPI_02203,UPI_04421,4651.07,2025-06-26 02:57:32
TXN_042330,UPI_03023,UPI_07055,399.55,2025-06-26 02:57:55
TXN_042331,UPI_06772,UPI_05040,2326.87,2025-06-26 02:58:22
TXN_042332,UPI_00970,UPI_06804,3003.01,2025-06-26 02:59:37
TXN_042333,UPI_00823,UPI_05439,2234.07,2025-06-26 02:59:48
TXN_042334,UPI_09315,UPI_07407,3997.84,2025-06-26 03:00:52
TXN_042335,UPI_06781,UPI_09712,4599.25,2025-06-26 03:02:55
TXN_042336,UPI_04736,UPI_01036,2877.69,2025-06-26 03:04:43
